block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
d-block,Cr-Ag-S,Cr,Ag,S,Cr5AgS8_676751_POSCAR,-0.060173778380712,9.3766869,-0.21835633229079,-0.1581825539100779,9.0294022,17.0169503,35,local_max_drop,mp-676751,Cr5AgS8,,,,,,,,,,28,524.8160869839636,18.7434316779987,215.6198188590694,0.41084834136507314,41.08483413650731
d-block,Cr-Co-O,Cr,Co,O,CrCo3O8_861562_POSCAR,-0.0576742606668846,7.5995908965,-0.14612841227219,-0.0884541516053053,7.318124567,13.7918501455,35,local_max_drop,mp-861562,CrCo3O8,,,,,,,,,,24,242.53827826107522,10.105761594211467,92.04208834955949,0.3794951007711975,37.949510077119754
d-block,Cr-Cu-O,Cr,Cu,O,Cr3_CuO6_2_764630_POSCAR,-0.0682576356209807,7.6605213,-0.60010138258334,-0.5318437469623593,7.2099024,22.0803261,35,local_max_drop,mp-764630,Cr3(CuO6)2,,,,,,,,,,68,948.0253930516175,13.941549897817904,269.87110274796834,0.28466653396200176,28.466653396200176
d-block,Cr-Cu-O,Cr,Cu,O,Cr3_CuO6_2_772337_POSCAR,-0.067801503423053,7.5462422,-0.59260842234074,-0.5248069189176869,7.1023456,21.7509334,35,local_max_drop,mp-772337,Cr3(CuO6)2,,,,,,,,,,68,975.992129446165,14.352825433031839,269.87110274796834,0.2765095072038224,27.65095072038224
d-block,Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245071_POSCAR,-0.2116707753270854,13.5662966989,-0.6040606386299,-0.3923898633028145,12.5613858323,24.6203162314,35,local_max_drop,mp-1245071,Cr7FeO12,,,,,,,,,,80,950.0562686019143,11.875703357523928,411.3266820048911,0.4329498110782344,43.29498110782344
d-block,Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1244957_POSCAR,-0.1908835434170555,12.2734550407,-0.57808523696717,-0.3872016935501144,11.3643102228,22.2740480368,35,local_max_drop,mp-1244957,Cr7FeO12,,,,,,,,,,80,980.4706523451481,12.25588315431435,411.3266820048911,0.41951962664160874,41.951962664160874
d-block,Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245032_POSCAR,-0.1899620285483443,12.4937521935,-0.59569036023432,-0.4057283316859756,11.5682890681,22.6738465735,35,local_max_drop,mp-1245032,Cr7FeO12,,,,,,,,,,80,963.0576146499169,12.038220183123961,411.3266820048911,0.42710495794627334,42.710495794627334
d-block,Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245230_POSCAR,-0.1715765574345154,12.0315364603,-0.57306150472493,-0.4014849472904145,11.1403115374,21.8350106132,35,local_max_drop,mp-1245230,Cr7FeO12,,,,,,,,,,80,960.074528410435,12.000931605130438,411.3266820048911,0.4284320329650987,42.84320329650987
d-block,Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245235_POSCAR,-0.1704751225402669,13.3717331103,-0.51838268894392,-0.347907566403653,12.3812343614,24.2672193484,35,local_max_drop,mp-1245235,Cr7FeO12,,,,,,,,,,80,1056.1803423440135,13.202254279300169,411.3266820048911,0.3894473940804665,38.94473940804665
d-block,Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1244873_POSCAR,-0.170397054212683,12.3860227972,-0.58055995484461,-0.4101629006319269,11.4685396271,22.4783376691,35,local_max_drop,mp-1244873,Cr3FeO6,,,,,,,,,,80,967.6490694450545,12.09561336806318,404.86503747982664,0.41840068911761186,41.840068911761186
d-block,Cr-Fe-O,Cr,Fe,O,Cr7FeO12_1245241_POSCAR,-0.1623791536942023,13.0022056775,-0.55712406203919,-0.3947449083449876,12.039079331,23.5965954887,35,local_max_drop,mp-1245241,Cr7FeO12,,,,,,,,,,80,991.2572682468797,12.390715853085997,411.3266820048911,0.4149545180459118,41.495451804591184
d-block,Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1244931_POSCAR,-0.1415698086388316,13.6719854872,-0.53250675744006,-0.3909369488012284,12.6592458215,24.8121218102,35,local_max_drop,mp-1244931,Cr3FeO6,,,,,,,,,,80,1006.0578793598792,12.57572349199849,404.86503747982664,0.4024271821591703,40.24271821591703
d-block,Cr-Fe-O,Cr,Fe,O,CrFe7O12_1245166_POSCAR,-0.1388696080944512,13.4968036742,-0.47272057176476,-0.3338509636703088,12.458588007,25.4362838476,35,local_max_drop,mp-1245166,CrFe7O12,,,,,,,,,,80,981.5573803370761,12.26946725421345,372.5568148545054,0.37955683724426365,37.955683724426365
d-block,Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1245289_POSCAR,-0.1326352856123315,12.8522419493,-0.48892518005141,-0.3562898944390785,11.8636079532,24.2215329044,35,local_max_drop,mp-1245289,Cr(FeO2)3,,,,,,,,,,80,995.3531544649102,12.441914430811376,379.01845937956966,0.38078792203489364,38.078792203489364
d-block,Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1245016_POSCAR,-0.1308166573674082,13.4198630375,-0.53960783135335,-0.4087911739859417,12.4257991088,24.3545662533,35,local_max_drop,mp-1245016,Cr3FeO6,,,,,,,,,,80,992.0725787834265,12.40090723479283,404.86503747982664,0.40810021982092337,40.81002198209234
d-block,Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1244976_POSCAR,-0.13031191654327,14.2564840626,-0.51565268074783,-0.3853407642045599,12.6724302779,25.872878484,35,local_max_drop,mp-1244976,Cr3FeO6,,,,,,,,,,80,1022.2554655093974,12.778193318867467,404.86503747982664,0.39605074381097044,39.60507438109705
d-block,Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1245256_POSCAR,-0.1253048060321765,13.213693987,-0.46290969407132,-0.3376048880391434,12.197255988,24.9027309755,35,local_max_drop,mp-1245256,Cr(FeO2)3,,,,,,,,,,80,1055.8943302451667,13.198679128064583,379.01845937956966,0.3589549148270982,35.895491482709815
d-block,Cr-Fe-O,Cr,Fe,O,CrFeO3_1245204_POSCAR,-0.1233168773259782,13.4674504635,-0.490852168323,-0.3675352909970217,12.4698615403,24.440928619,35,local_max_drop,mp-1245204,CrFeO3,,,,,,,,,,80,1027.2413530549793,12.84051691318724,391.9417484296981,0.3815478682435022,38.15478682435022
d-block,Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1245073_POSCAR,-0.1201602902407395,13.55888561,-0.47526482913087,-0.3551045388901304,12.5158944093,25.5532844189,35,local_max_drop,mp-1245073,Cr(FeO2)3,,,,,,,,,,80,1018.9507565725414,12.736884457156767,379.01845937956966,0.371969358612068,37.196935861206796
d-block,Cr-Fe-O,Cr,Fe,O,Cr_FeO2_3_1244915_POSCAR,-0.1162423381327309,13.4773814904,-0.4553884964579,-0.3391461583251691,12.4406598373,25.3996805012,35,local_max_drop,mp-1244915,Cr(FeO2)3,,,,,,,,,,80,1056.804161880897,13.210052023511214,379.01845937956966,0.3586458807135976,35.86458807135976
d-block,Cr-Fe-O,Cr,Fe,O,Cr2FeO4_1192780_POSCAR,-0.1099072976565682,3.9420095,-0.29353781638468,-0.1836305187281117,3.638778,7.42917175,35,local_max_drop,mp-1192780,Cr2FeO4,,,,,,,,,,28,303.39982060898524,10.83570787889233,147.80045706623852,0.4871474767835159,48.714747678351586
d-block,Cr-Fe-O,Cr,Fe,O,Cr10Fe5O24_771184_POSCAR,-0.1095595479489918,8.0855981073,-0.29261471399251,-0.1830551660435181,7.4866649142,14.6738632318,35,local_max_drop,mp-771184,Cr10Fe5O24,,,,,,,,,,39,455.54803852381764,11.680718936508145,189.5676130476592,0.4161308951344501,41.61308951344501
d-block,Cr-Fe-O,Cr,Fe,O,Cr3FeO6_1245083_POSCAR,-0.1087016826705101,11.2620597629,-0.60156882704754,-0.4928671443770299,10.1894826427,26.2781394469,35,local_max_drop,mp-1245083,Cr3FeO6,,,,,,,,,,80,998.6986901970486,12.483733627463106,404.86503747982664,0.40539257881668456,40.539257881668455
d-block,Cr-Fe-O,Cr,Fe,O,CrFeO3_1245144_POSCAR,-0.0994423623385294,13.2849773952,-0.47446476003189,-0.3750223976933605,12.2630560571,25.0370727832,35,local_max_drop,mp-1245144,CrFeO3,,,,,,,,,,80,1042.5793311396665,13.03224163924583,391.9417484296981,0.37593470033715126,37.59347003371513
d-block,Cr-Fe-O,Cr,Fe,O,CrFeO3_1245179_POSCAR,-0.0895817916625201,12.9359959047,-0.52031957748899,-0.4307377858264699,12.4384576007,24.3793768974,35,local_max_drop,mp-1245179,CrFeO3,,,,,,,,,,80,991.2331187557079,12.390413984446349,391.9417484296981,0.39540824556155013,39.540824556155016
d-block,Cr-Fe-O,Cr,Fe,O,CrFeO3_1244905_POSCAR,-0.0880965794447707,13.4891097406,-0.48874357147835,-0.4006469920335792,12.9702978275,25.4217837418,35,local_max_drop,mp-1244905,CrFeO3,,,,,,,,,,80,1005.4239735245333,12.567799669056665,391.9417484296981,0.38982733528397845,38.982733528397844
d-block,Cr-Fe-O,Cr,Fe,O,CrFeO3_1245260_POSCAR,-0.0872227907969437,12.4673240999,-0.49924185937196,-0.4120190685750162,11.5082991692,23.4961108037,35,local_max_drop,mp-1245260,CrFeO3,,,,,,,,,,80,1025.6300130578365,12.820375163222957,391.9417484296981,0.3821473079372493,38.21473079372493
d-block,Cr-Fe-O,Cr,Fe,O,CrFeO3_1245072_POSCAR,-0.0862442942083367,13.4333333442,-0.49362314055346,-0.4073788463451232,12.4000000101,25.3166666872,35,local_max_drop,mp-1245072,CrFeO3,,,,,,,,,,80,1037.6192676178,12.9702408452225,391.9417484296981,0.37773175639801937,37.773175639801934
d-block,Cr-Fe-S,Cr,Fe,S,Cr12Fe3S20_1226707_POSCAR,-0.1074699567658445,10.897542237,-0.32136291820839,-0.2138929614425455,10.1191463629,19.0706989147,35,local_max_drop,mp-1226707,Cr12Fe3S20,,,,,,,,,,35,509.8538947110113,14.567254134600324,260.8771502373418,0.5116704078238116,51.16704078238116
d-block,Cr-Hf-O,Cr,Hf,O,HfCrO3_756322_POSCAR,-0.043373618165505,6.3788452,-0.16463054949994,-0.1212569313344349,5.8881648,6.8695256,35,local_max_drop,mp-756322,HfCrO3,,,,,,,,,,20,244.80676715117258,12.24033835755863,149.24629340364424,0.6096493783257306,60.964937832573064
d-block,Cr-Mn-O,Cr,Mn,O,Mn6Cr9O20_757545_POSCAR,-0.3170669570586603,7.8490950185,-0.78908402786848,-0.4720170708098196,7.2453184786,14.7925252271,35,local_max_drop,mp-757545,Mn6Cr9O20,,,,,,,,,,70,797.0189227838458,11.385984611197797,385.655253978257,0.4838721427481691,48.387214274816905
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr4O12_1222112_POSCAR,-0.2058042468758201,7.6781241789,-0.48970933385764,-0.2839050869818198,6.7921867736,14.4703109525,35,local_max_drop,mp-1222112,Mn5Cr4O12,,,,,,,,,,42,484.27867614199687,11.530444670047544,231.39315238695414,0.4778099135612294,47.78099135612294
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr4O12_1222248_POSCAR,-0.1999142383328052,7.7053208551,-0.49057449024421,-0.2906602519114048,7.1126038663,14.5215662269,35,local_max_drop,mp-1222248,Mn5Cr4O12,,,,,,,,,,42,481.35534311043,11.460841502629286,231.39315238695414,0.4807117147422401,48.07117147422401
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr3O16_771053_POSCAR,-0.1777925365166912,8.1679000426,-0.31470129365206,-0.1369087571353687,6.125925032,14.2938250746,35,local_max_drop,mp-771053,Mn5Cr3O16,,,,,,,,,,48,563.0821418188531,11.730877954559439,218.5282466946998,0.3880930160363737,38.80930160363737
d-block,Cr-Mn-O,Cr,Mn,O,Mn3CrO8_772951_POSCAR,-0.1743117952685547,11.5517738,-0.3051700356919,-0.1308582404233452,8.66383035,20.21560415,35,local_max_drop,mp-772951,Mn3CrO8,,,,,,,,,,48,561.7743702954368,11.703632714488267,218.5282466946998,0.3889964694896563,38.89964694896563
d-block,Cr-Mn-O,Cr,Mn,O,Mn13Cr3O32_775873_POSCAR,-0.1657296863925791,10.2002050458,-0.29478250608686,-0.1290528196942809,7.9334928134,18.5114832313,35,local_max_drop,mp-775873,Mn13Cr3O32,,,,,,,,,,48,566.3480266674497,11.798917222238536,218.5282466946998,0.38585505096677236,38.58550509667724
d-block,Cr-Mn-O,Cr,Mn,O,Mn15CrO32_771190_POSCAR,-0.1410595895667325,10.5107268185,-0.26941972871578,-0.1283601391490474,9.7599606172,18.3937719324,35,local_max_drop,mp-771190,Mn15CrO32,,,,,,,,,,48,555.9394746700082,11.582072388958503,218.5282466946998,0.39307920493397724,39.307920493397724
d-block,Cr-Mn-O,Cr,Mn,O,Mn2CrO4_765581_POSCAR,-0.1377727671079328,7.7181473176,-0.31312547653219,-0.1753527094242571,6.8605753935,14.007008095,35,local_max_drop,mp-765581,Mn2CrO4,,,,,,,,,,28,306.9311343665275,10.961826227375981,154.2621015913028,0.5025951567594569,50.259515675945686
d-block,Cr-Mn-O,Cr,Mn,O,Mn3Cr3O8_1290512_POSCAR,-0.1361495998454628,8.1037146451,-0.31911727889252,-0.1829676790470572,7.2033019068,14.706741393,35,local_max_drop,mp-1290512,Mn3Cr3O8,,,,,,,,,,28,301.6628670842427,10.773673824437239,154.2621015913028,0.5113725235138848,51.13725235138848
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr3O16_1353690_POSCAR,-0.1234969089126815,8.4596102375,-0.2662112241002,-0.1427143151875184,7.8761888418,14.2938241944,35,local_max_drop,mp-1353690,Mn5Cr3O16,,,,,,,,,,48,563.0821131911734,11.730877358149447,218.5282466946998,0.3880930357674258,38.80930357674258
d-block,Cr-Mn-O,Cr,Mn,O,Mn2CrO4_675077_POSCAR,-0.0736720429135194,6.8722936698,-0.16280243394727,-0.0891303910337505,6.3436556952,12.9516303777,35,local_max_drop,mp-675077,Mn2CrO4,,,,,,,,,,14,157.95800750687786,11.282714821919848,77.1310507956515,0.48830098589521037,48.830098589521036
d-block,Cr-Mn-O,Cr,Mn,O,Mn7CrO16_769632_POSCAR,-0.0716071643387228,8.1525262,-0.1408395831705,-0.0692324188317771,7.5702029,14.26692085,35,local_max_drop,mp-769632,Mn7CrO16,,,,,,,,,,24,279.50201743332104,11.645917393055043,109.26412334735014,0.39092427436026134,39.092427436026135
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr3O16_877768_POSCAR,-0.0710053131659584,9.334742331,-0.17753334163812,-0.1065280284721616,8.4596102375,14.2938241944,35,local_max_drop,mp-877768,Mn5Cr3O16,,,,,,,,,,48,563.0821131911734,11.730877358149447,218.5282466946998,0.3880930357674258,38.80930357674258
d-block,Cr-Mn-O,Cr,Mn,O,Mn3CrO8_773120_POSCAR,-0.0706011630797791,8.075289656,-0.15060018528047,-0.0799990222006908,7.498483252,14.131756898,35,local_max_drop,mp-773120,Mn3CrO8,,,,,,,,,,24,256.42950754523446,10.684562814384769,109.26412334735014,0.426098089854483,42.609808985448296
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr3O16_771133_POSCAR,-0.0703569526279236,8.1462613053,-0.15801502461376,-0.0876580719858363,7.5643854978,14.2559572843,35,local_max_drop,mp-771133,Mn5Cr3O16,,,,,,,,,,24,260.2318620608774,10.842994252536558,109.26412334735014,0.41987219582584934,41.987219582584935
d-block,Cr-Mn-O,Cr,Mn,O,Mn2CrO4_34139_POSCAR,-0.0688206492954724,7.9725653307,-0.15649948066648,-0.0876788313710075,7.0867247384,14.4687296742,35,local_max_drop,mp-34139,Mn2CrO4,,,,,,,,,,14,153.6804724613833,10.977176604384521,77.1310507956515,0.5018923325800742,50.18923325800741
d-block,Cr-Mn-O,Cr,Mn,O,Mn5CrO8_1221988_POSCAR,-0.0688199294324013,7.2672241058,-0.14643782243194,-0.0776178929995387,6.4597547607,13.1886659697,35,local_max_drop,mp-1221988,Mn5CrO8,,,,,,,,,,14,155.350201476018,11.096442962572713,77.1310507956515,0.4964979128627556,49.64979128627556
d-block,Cr-Mn-O,Cr,Mn,O,Mn3Cr3O8_1221796_POSCAR,-0.0686446403867397,6.8609592367,-0.16459735167607,-0.0959527112893303,6.3331931416,12.9302693307,35,local_max_drop,mp-1221796,Mn3Cr3O8,,,,,,,,,,14,160.2403926291822,11.445742330655872,77.1310507956515,0.4813458674813854,48.13458674813854
d-block,Cr-Mn-O,Cr,Mn,O,Mn3Cr5O16_756938_POSCAR,-0.0683913487999422,8.1540220962,-0.15929695675477,-0.0909056079548278,7.5715919465,14.2695386684,35,local_max_drop,mp-756938,Mn3Cr5O16,,,,,,,,,,24,260.490780868694,10.853782536195583,109.26412334735014,0.41945485741557614,41.94548574155761
d-block,Cr-Mn-O,Cr,Mn,O,Mn2CrO6_753734_POSCAR,-0.0680858597469777,7.10770879,-0.11903291701273,-0.0509470572657522,5.3307815925,12.4384903825,35,local_max_drop,mp-753734,Mn2CrO6,,,,,,,,,,18,214.10464228018893,11.894702348899385,81.9480925105126,0.38274785468346306,38.27478546834631
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr2O12_755906_POSCAR,-0.0672573403851509,6.934437252,-0.15013562343874,-0.0828782830535891,6.4207752334,12.5847194574,35,local_max_drop,mp-755906,Mn5Cr2O12,,,,,,,,,,19,217.61822712437103,11.453590901282686,93.19758707150082,0.42826186162355534,42.82618616235553
d-block,Cr-Mn-O,Cr,Mn,O,MnCrO4_755908_POSCAR,-0.0670881355457166,7.8872344,-0.22282617001712,-0.1557380344714033,7.0569992,9.5477048,35,local_max_drop,mp-755908,MnCrO4,,,,,,,,,,24,308.5596892208903,12.856653717537094,109.26412334735014,0.3541101678681386,35.41101678681386
d-block,Cr-Mn-O,Cr,Mn,O,Mn5Cr2O12_2214957_POSCAR,-0.0667765722206035,6.9591149778,-0.14868544625938,-0.0819088740387764,6.4436249794,12.6295049596,35,local_max_drop,mp-2214957,Mn5Cr2O12,,,,,,,,,,19,221.2031260610161,11.642269792685058,93.19758707150082,0.4213212929269067,42.13212929269067
d-block,Cr-Mn-O,Cr,Mn,O,MnCr2O4_28226_POSCAR,-0.0621314311532202,6.9893616646,-0.14917526156339,-0.0870438304101697,6.2127659241,12.684397095,35,local_max_drop,mp-28226,MnCr2O4,,,,,,,,,,14,151.07905137567113,10.791360812547937,77.1310507956515,0.5105343864243526,51.05343864243525
d-block,Cr-Mn-O,Cr,Mn,O,MnCr3O8_760027_POSCAR,-0.0618919199181385,8.1718764946,-0.14917675539743,-0.0872848354792914,7.5881710307,14.3007838655,35,local_max_drop,mp-760027,MnCr3O8,,,,,,,,,,24,263.7374428709918,10.989060119624659,109.26412334735014,0.41429128210967414,41.42912821096741
d-block,Cr-Mn-O,Cr,Mn,O,Mn5CrO12_1176453_POSCAR,-0.0547857535940334,7.0860801416,-0.10947957017423,-0.0546938165801965,6.5799315601,12.4006402479,35,local_max_drop,mp-1176453,Mn5CrO12,,,,,,,,,,18,206.70547675644738,11.48363759758041,81.9480925105126,0.39644857889792967,39.644857889792966
d-block,Cr-Mn-S,Cr,Mn,S,Mn2Cr13S20_1222474_POSCAR,-0.1040611192051136,10.745239488,-0.32734214702062,-0.2232810278155063,9.9777223817,18.804169104,35,local_max_drop,mp-1222474,Mn2Cr13S20,,,,,,,,,,35,532.6381001239282,15.218231432112235,265.72338363114,0.4988816676263198,49.88816676263198
d-block,Cr-Mo-O,Cr,Mo,O,Cr14MoO24_674480_POSCAR,-0.1255972725962765,6.8411752469,-0.30834923097358,-0.1827519583773035,6.3344215249,12.4154661889,35,local_max_drop,mp-674480,Cr14MoO24,,,,,,,,,,39,414.2534760469774,10.621884001204549,201.69374181149527,0.4868848506382181,48.688485063821815
d-block,Cr-Nb-S,Cr,Nb,S,Nb4CrS8_5306_POSCAR,-0.1034012614211289,9.7154360439,-0.23392951038593,-0.130528248964801,8.3753759,16.4157367639,35,local_max_drop,mp-5306,Nb4CrS8,,,,,,,,,,26,471.07287176514444,18.11818737558248,247.89591346352015,0.526236869753582,52.6236869753582
d-block,Cr-Nb-S,Cr,Nb,S,Nb3CrS6_1189260_POSCAR,-0.0818395781431433,8.416256025,-0.18529186950041,-0.1034522913572666,7.255393125,14.220570525,35,local_max_drop,mp-1189260,Nb3CrS6,,,,,,,,,,20,356.57163162506555,17.828581581253278,191.54668237813422,0.5371899090939046,53.71899090939046
d-block,Cr-Ni-O,Cr,Ni,O,Cr3_NiO6_2_776211_POSCAR,-0.0647044026762287,7.3787854,-0.55444671274708,-0.4897423100708513,6.9447392,21.2682638,35,local_max_drop,mp-776211,Cr3(NiO6)2,,,,,,,,,,68,965.862902458516,14.203866212625236,256.6900187934762,0.26576237490858706,26.576237490858706
d-block,Cr-Ni-S,Cr,Ni,S,Cr11NiS16_1226505_POSCAR,-0.080008237525323,8.7801030886,-0.25551997961928,-0.1755117420939569,8.129725082,15.9342611607,35,local_max_drop,mp-1226505,Cr11NiS16,,,,,,,,,,28,467.0735854576439,16.681199480630138,209.31566027933445,0.44814279119262257,44.81427911926226
d-block,Cr-Ni-S,Cr,Ni,S,Cr11NiS16_1226263_POSCAR,-0.0712918758555669,9.3701018334,-0.25678132616205,-0.1854894503064831,9.0230610248,17.0049996236,35,local_max_drop,mp-1226263,Cr11NiS16,,,,,,,,,,28,464.1993372277237,16.578547758132988,209.31566027933445,0.45091761985142564,45.09176198514256
d-block,Cr-Y-O,Cr,Y,O,Y2Cr3O9_1365415_POSCAR,-0.2693689479804491,7.3558004083,-0.53987528773536,-0.2705063397549109,6.567678936,12.8726507146,35,local_max_drop,mp-1365415,Y2Cr3O9,,,,,,,,,,56,647.7269691268598,11.566553020122496,408.1946062826469,0.6301954770123218,63.019547701232185
d-block,Cr-Y-O,Cr,Y,O,Y2Cr3O9_1659341_POSCAR,-0.2684504926739448,7.355818045,-0.53895314665771,-0.2705026539837652,6.5676946831,12.8726815788,35,local_max_drop,mp-1659341,Y2Cr3O9,,,,,,,,,,56,647.7269119539217,11.566551999177173,408.1946062826469,0.630195532637812,63.019553263781205
d-block,Cr-Y-O,Cr,Y,O,YCr3O6_1045038_POSCAR,-0.1422867548740069,8.3659803075,-0.33857631457401,-0.196289559700003,7.7462780625,15.1827050025,35,local_max_drop,mp-1045038,YCr3O6,,,,,,,,,,40,503.6962560474345,12.592406401185862,278.81983307954414,0.5535475591331116,55.35475591331116
d-block,Cr-Y-O,Cr,Y,O,YCrO3_1336975_POSCAR,-0.1394906950884116,8.826045252,-0.26727906501672,-0.1277883699283083,7.6086597,14.912973012,35,local_max_drop,mp-1336975,YCrO3,,,,,,,,,,30,385.4542583341232,12.848475277804107,261.559127170583,0.6785737127435125,67.85737127435125
d-block,Cr-Y-O,Cr,Y,O,YCrO3_18725_POSCAR,-0.1381606998409557,7.3436102039,-0.24929582570175,-0.1111351258607942,5.7699794459,12.8513178568,35,local_max_drop,mp-18725,YCrO3,,,,,,,,,,20,219.38031950904443,10.969015975452221,174.37275144705535,0.7948422713454315,79.48422713454315
d-block,Cr-Y-O,Cr,Y,O,YCr2O2_1208171_POSCAR,-0.1125248519251081,7.8325062309,-0.27285702779416,-0.1603321758690518,6.9287555119,14.7612617428,35,local_max_drop,mp-1208171,YCr2O2,,,,,,,,,,20,341.15913994537897,17.05795699726895,214.55368797614716,0.6288962037203463,62.88962037203463
d-block,Cr-Y-O,Cr,Y,O,YCrO2_1207648_POSCAR,-0.108644925129712,8.0656933705,-0.20482619367851,-0.096181268548798,6.6750565825,13.6282405225,35,local_max_drop,mp-1207648,YCrO2,,,,,,,,,,16,221.00171442613387,13.812607151633367,169.55570973219432,0.7672144542972108,76.72144542972109
d-block,Cr-Y-O,Cr,Y,O,Y2Cr2O7_2763860_POSCAR,-0.0991956953835472,8.8201065509,-0.19765025406511,-0.0984545586815627,7.6035401301,14.902938655,35,local_max_drop,mp-2763860,Y2Cr2O7,,,,,,,,,,22,245.0019074521789,11.136450338735404,176.78127230448587,0.7215505958417536,72.15505958417536
d-block,Cr-Y-O,Cr,Y,O,Y2Cr2O7_1939204_POSCAR,-0.0941330407729975,8.6450610645,-0.19116388294544,-0.0970308421724425,7.7188045218,15.1288568628,35,local_max_drop,mp-1939204,Y2Cr2O7,,,,,,,,,,22,256.5325000055539,11.660568182070632,176.78127230448587,0.6891184247635623,68.91184247635623
d-block,Cr-Y-O,Cr,Y,O,YCr2O4_1388764_POSCAR,-0.0744466540804833,6.980069708,-0.1655297246148,-0.0910830705343166,6.2045064071,12.6675339146,35,local_max_drop,mp-1388764,YCr2O4,,,,,,,,,,14,166.89954244684995,11.92139588906071,112.09388570293477,0.6716248832056065,67.16248832056066
d-block,Cr-Y-O,Cr,Y,O,Y2Cr3O9_1396182_POSCAR,-0.0730678380385686,5.285203,-0.13725272772693,-0.0641848896883613,3.96390225,9.24910525,35,local_max_drop,mp-1396182,Y2Cr3O9,,,,,,,,,,14,164.38771585022772,11.741979703587694,102.04865157066182,0.6207802757210733,62.07802757210733
d-block,Cr-Y-O,Cr,Y,O,YCr2O4_1388393_POSCAR,-0.058876223382489,7.1669590441,-0.14489403716823,-0.0860178137857409,6.6156545023,13.5069612755,35,local_max_drop,mp-1388393,YCr2O4,,,,,,,,,,14,181.85591428544947,12.98970816324639,112.09388570293477,0.6163884531519113,61.638845315191126
d-block,Cr-Y-S,Cr,Y,S,Y2CrS4_555795_POSCAR,-0.2192342635108729,10.528763,-0.50924482873869,-0.2900105652278171,9.024654,18.42533525,35,local_max_drop,mp-555795,Y2CrS4,,,,,,,,,,56,1191.2404599221932,21.272151070039165,704.8600930680899,0.5917026131853584,59.17026131853584
d-block,Cr-Y-S,Cr,Y,S,Y3CrS6_1207827_POSCAR,-0.172547117142033,5.276822236,-0.37384780063418,-0.2013006834921469,4.522990488,9.234438913,35,local_max_drop,mp-1207827,Y3CrS6,,,,,,,,,,40,801.2591469907037,20.03147867476759,506.1460806790911,0.6316883652187043,63.16883652187043
d-block,Cr-Zn-O,Cr,Zn,O,ZnCr2O4_1365412_POSCAR,-0.1632745574444543,7.6758863167,-0.51343046629356,-0.3501559088491057,7.0854335232,14.4660934431,35,local_max_drop,mp-1365412,ZnCr2O4,,,,,,,,,,56,619.0676079395645,11.054778713206508,279.3778972209474,0.4512881850672135,45.12881850672135
